artistID,artist_name,listener_count,total_listens,average_listens_per_listener,tag_assignment_count,top_tags,vibe_summary,popularity_tier,lastfm_url
164,יוני בלוך,1,455,455.0,1,israeli,eclectic,niche in sample,http://www.last.fm/music/%D7%99%D7%95%D7%A0%D7%99+%D7%91%D7%9C%D7%95%D7%9A
165,Planet Funk,5,1198,239.6,19,electronic; dance; funk; electronica; ambient; electro; house; pop,upbeat; groove-led; chill,niche in sample,http://www.last.fm/music/Planet+Funk
166,The Cranberries,70,31367,448.1,124,alternative; female vocalists; 90s; rock; alternative rock; irish; beautiful; female vocalist; indie; indie rock,high-energy; indie/alternative; vocal-forward,specialist favorite in sample,http://www.last.fm/music/The+Cranberries
167,Scissor Sisters,47,49521,1053.6,73,dance; pop; electronic; alternative; gay; glam; indie; glam rock; seen live; 00s,high-energy; upbeat; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Scissor+Sisters
168,דניאל סלומון,1,404,404.0,0,,eclectic,niche in sample,http://www.last.fm/music/%D7%93%D7%A0%D7%99%D7%90%D7%9C+%D7%A1%D7%9C%D7%95%D7%9E%D7%95%D7%9F
169,אביתר בנאי,1,384,384.0,0,,eclectic,niche in sample,http://www.last.fm/music/%D7%90%D7%91%D7%99%D7%AA%D7%A8+%D7%91%D7%A0%D7%90%D7%99
170,Mew,35,16324,466.4,44,indie rock; indie; alternative; alternative rock; danish; dream pop; rock; seen live; beautiful; cool,high-energy; upbeat; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Mew
171,Stereophonics,34,17561,516.5,70,rock; alternative; indie; britpop; indie rock; british; alternative rock; acoustic; bones; brit rock,high-energy; upbeat; story-driven; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Stereophonics
172,Garbage,83,46606,561.5,172,rock; alternative; alternative rock; female vocalists; indie; 90s; grunge; james bond; singer-songwriter; soundtrack,high-energy; story-driven; indie/alternative; cinematic; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Garbage
173,Placebo,242,245878,1016.0,376,alternative; alternative rock; indie; rock; britpop; indie rock; british; seen live; 90s; cover,high-energy; upbeat; indie/alternative,broadly popular in sample,http://www.last.fm/music/Placebo
174,Infected Mushroom,26,15030,578.1,51,electronic; psytrance; trance; psychedelic; goa; psychedelic trance; electronica; electro; full-on; mellow,upbeat,specialist favorite in sample,http://www.last.fm/music/Infected+Mushroom
175,Delerium,13,3217,247.5,40,ambient; trance; electronic; chillout; electronica; alternative; baranyiz loves it; dance; dark ambient; downtempo,upbeat; chill; indie/alternative; dark,niche in sample,http://www.last.fm/music/Delerium
176,Scorpions,76,24799,326.3,117,hard rock; heavy metal; 80s; rock; classic rock; 70s; seen live; 90s; german; metal,high-energy,specialist favorite in sample,http://www.last.fm/music/Scorpions
177,Rock Star Supernova,1,284,284.0,0,,eclectic,niche in sample,http://www.last.fm/music/Rock+Star+Supernova
178,Dolores O'Riordan,6,4931,821.8,15,alternative; female vocalists; rock; singer-songwriter; irish; alternative rock,high-energy; story-driven; indie/alternative; vocal-forward,niche in sample,http://www.last.fm/music/Dolores+O%27Riordan
179,Tommy Lee,2,368,184.0,6,alternative rock; 00s; alternative; hard rock; rock,high-energy; indie/alternative,niche in sample,http://www.last.fm/music/Tommy+Lee
180,Roxette,49,20046,409.1,85,80s; pop; rock; 90s; female vocalists; mellow; roxette; swedish; <3; 1992,high-energy; upbeat; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Roxette
181,Paradise Lost,25,16937,677.5,26,gothic metal; doom metal; metal; death metal; beatiful; cover; good stuff; gothic; other great tracks; powerful,high-energy; dark,specialist favorite in sample,http://www.last.fm/music/Paradise+Lost
182,Keane,129,75804,587.6,259,alternative; indie; britpop; british; rock; piano rock; pop; mellow; uk; beautiful,high-energy; upbeat; indie/alternative,well represented in sample,http://www.last.fm/music/Keane
183,Jamiroquai,33,8747,265.1,54,funk; electronic; acid jazz; dance; 90s; pop; british; 1995; awesome; chillout,upbeat; groove-led; chill,specialist favorite in sample,http://www.last.fm/music/Jamiroquai
184,James Blunt,61,23910,392.0,105,pop; singer-songwriter; acoustic; male vocalists; british; britpop; indie; alternative; beautiful; chillout,upbeat; story-driven; chill; indie/alternative; vocal-forward,specialist favorite in sample,http://www.last.fm/music/James+Blunt
185,Reamonn,8,2653,331.6,9,rock; alternative rock; grunge; love song; pop rock; seen live; soft rock,high-energy; upbeat; indie/alternative,niche in sample,http://www.last.fm/music/Reamonn
186,Blackfield,25,15113,604.5,23,progressive rock; alternative rock; alternative; progressive; rock; art rock; british; singer-songwriter; steven wilson; to write love on my arms,high-energy; story-driven; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Blackfield
187,a-ha,97,205195,2115.4,202,new wave; 80s; pop; synth pop; synthpop; electronic; norwegian; a-ha; dance; rock,high-energy; upbeat,broadly popular in sample,http://www.last.fm/music/a-ha
188,Opeth,68,79847,1174.2,99,progressive metal; progressive death metal; metal; death metal; progressive rock; extreme progressive metal; heavy metal; melancholic; melodic death metal; progressive,high-energy; dark,well represented in sample,http://www.last.fm/music/Opeth
189,Poets of the Fall,21,11728,558.5,45,alternative rock; alternative; rock; finnish; indie; melancholic; acoustic; ballad; beautiful; dreamy,high-energy; story-driven; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Poets+of+the+Fall
190,Muse,400,485076,1212.7,595,alternative rock; rock; alternative; progressive rock; indie; british; indie rock; seen live; britpop; awesome,high-energy; upbeat; indie/alternative,broadly popular in sample,http://www.last.fm/music/Muse
191,OneRepublic,82,67187,819.4,160,alternative; rock; alternative rock; indie; pop rock; pop; beautiful; piano rock; amazing; indie rock,high-energy; upbeat; indie/alternative,well represented in sample,http://www.last.fm/music/OneRepublic
192,Elton John,38,34976,920.4,130,pop; classic rock; rock; singer-songwriter; 70s; british; 80s; 90s; piano; ballad,high-energy; upbeat; story-driven,specialist favorite in sample,http://www.last.fm/music/Elton+John
193,Tears for Fears,52,18280,351.5,116,80s; new wave; british; pop; synthpop; alternative; rock; synth pop; uk; 90s,high-energy; upbeat; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Tears+for+Fears
194,The Tiger Lillies,5,4670,934.0,1,uk,eclectic,niche in sample,http://www.last.fm/music/The+Tiger+Lillies
195,Bright Eyes,43,113631,2642.6,89,indie; folk; acoustic; singer-songwriter; indie rock; alternative; love; mellow; rock; beautiful,high-energy; story-driven; indie/alternative,well represented in sample,http://www.last.fm/music/Bright+Eyes
196,Beirut,75,37812,504.2,62,folk; indie; singer-songwriter; gypsy; indie folk; mellow; acoustic; experimental; indie rock; seen live,high-energy; story-driven; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Beirut
197,Tom Waits,50,41316,826.3,128,blues; experimental; rock; singer-songwriter; folk; alternative; jazz; 70s; 80s; 90s,high-energy; story-driven; groove-led; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Tom+Waits
198,System of a Down,181,277397,1532.6,193,metal; alternative metal; rock; nu metal; alternative; alternative rock; system of a down; hard rock; american; heavy metal,high-energy; indie/alternative,broadly popular in sample,http://www.last.fm/music/System+of+a+Down
199,Arcade Fire,128,62735,490.1,149,indie; indie rock; alternative; rock; alternative rock; canadian; indie pop; folk; amazing; awesome,high-energy; upbeat; story-driven; indie/alternative,well represented in sample,http://www.last.fm/music/Arcade+Fire
200,Gogol Bordello,13,4501,346.2,19,gypsy punk; punk; alcohol; alternative; balkan; dinking songs; ethnic; everythings illuminated soundtrack; garage; gypsy,high-energy; indie/alternative; cinematic,niche in sample,http://www.last.fm/music/Gogol+Bordello
201,Ленинград,6,8066,1344.3,3,everythings illuminated soundtrack; favorite; ska,cinematic,niche in sample,http://www.last.fm/music/%D0%9B%D0%B5%D0%BD%D0%B8%D0%BD%D0%B3%D1%80%D0%B0%D0%B4
202,CAKE,20,12799,640.0,37,alternative; alternative rock; indie; 90s; cover; rock; cake; indie rock; 1998; american,high-energy; indie/alternative,specialist favorite in sample,http://www.last.fm/music/CAKE
203,Blur,114,318221,2791.4,207,britpop; rock; alternative; british; indie; alternative rock; indie rock; 90s; pop; fun,high-energy; upbeat; indie/alternative,broadly popular in sample,http://www.last.fm/music/Blur
204,Damien Rice,52,46061,885.8,101,acoustic; singer-songwriter; indie; folk; male vocalists; piano; beautiful; mellow; sad; alternative,story-driven; indie/alternative; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Damien+Rice
205,Andrew Bird,20,11918,595.9,30,folk; singer-songwriter; indie; mellow; seen live; acoustic; alternative; experimental; favourite; heretics,story-driven; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Andrew+Bird
206,Beck,84,37576,447.3,170,alternative; indie; rock; singer-songwriter; electronic; alternative rock; experimental; folk; cover; seen live,high-energy; upbeat; story-driven; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Beck
207,Arctic Monkeys,248,288520,1163.4,292,indie rock; indie; british; rock; alternative; britpop; alternative rock; uk; arctic monkeys; post-punk,high-energy; upbeat; indie/alternative,broadly popular in sample,http://www.last.fm/music/Arctic+Monkeys
208,Babyshambles,40,21160,529.0,74,indie rock; indie; british; alternative; britpop; rock; alternative rock; 00s; acoustic; arcady,high-energy; upbeat; story-driven; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Babyshambles
209,My Chemical Romance,157,159733,1017.4,186,rock; alternative; punk rock; emo; punk; alternative rock; screamo; my chemical romance; pop punk; seen live,high-energy; upbeat; indie/alternative,broadly popular in sample,http://www.last.fm/music/My+Chemical+Romance
210,Bloc Party,85,37500,441.2,121,indie; indie rock; rock; alternative; british; britpop; seen live; <3; 00s; aana,high-energy; upbeat; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Bloc+Party
211,The Decemberists,23,14090,612.6,67,folk; indie; alternative; indie rock; indie pop; indie folk; singer-songwriter; acoustic; all the best; alt-country,high-energy; upbeat; story-driven; indie/alternative,specialist favorite in sample,http://www.last.fm/music/The+Decemberists
212,Bob Dylan,108,65145,603.2,168,folk; singer-songwriter; classic rock; 60s; blues; acoustic; folk rock; rock; 70s; 00s,high-energy; story-driven; groove-led,well represented in sample,http://www.last.fm/music/Bob+Dylan
213,Jacques Brel,2,395,197.5,6,french; cabaret; male vocalists; singer-songwriter,story-driven; vocal-forward,niche in sample,http://www.last.fm/music/Jacques+Brel
214,DeVotchKa,8,1901,237.6,19,alternative; experimental; folk; indie; rock; 00s; american; cabaret; little miss sunshine soundtrack; pirate songs for piratey pirates,high-energy; story-driven; indie/alternative; cinematic,niche in sample,http://www.last.fm/music/DeVotchKa
215,Jeff Buckley,39,19999,512.8,116,singer-songwriter; rock; alternative; acoustic; alternative rock; indie; folk; classic rock; cover; amazing,high-energy; story-driven; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Jeff+Buckley
216,Sparklehorse,7,4116,588.0,17,indie; indie rock; folk; 90s; alternative; cat power; experimental; lo-fi; mellow; rock,high-energy; story-driven; indie/alternative,niche in sample,http://www.last.fm/music/Sparklehorse
217,Death Cab for Cutie,134,100298,748.5,202,indie; indie rock; alternative; rock; alternative rock; acoustic; indie pop; death cab for cutie; emo; love,high-energy; upbeat; story-driven; indie/alternative,well represented in sample,http://www.last.fm/music/Death+Cab+for+Cutie
218,Man Man,5,1383,276.6,3,awesome; awesome-ness; seen live,eclectic,niche in sample,http://www.last.fm/music/Man+Man
219,M. Ward,12,5203,433.6,23,folk; indie; singer-songwriter; acoustic; alt-country; alternative; beautiful; folk - folkrock - altcountry; indie folk; indie rock,high-energy; story-driven; indie/alternative,niche in sample,http://www.last.fm/music/M.+Ward
220,Red Hot Chili Peppers,222,116768,526.0,270,rock; alternative rock; alternative; funk; 90s; funk rock; classic rock; american; punk; cover,high-energy; groove-led; indie/alternative,well represented in sample,http://www.last.fm/music/Red+Hot+Chili+Peppers
221,Travis,69,34165,495.1,142,britpop; alternative; indie; rock; british; alternative rock; indie rock; male vocalists; scottish; acoustic,high-energy; upbeat; story-driven; indie/alternative; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Travis
222,Modest Mouse,59,40203,681.4,85,indie rock; indie; alternative; rock; alternative rock; indie pop; awesome; sad; seen live; 90s,high-energy; upbeat; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Modest+Mouse
223,Band of Horses,42,30543,727.2,53,indie; rock; alternative; folk; indie rock; dream pop; indie folk; the vampire diaries; acoustic; alt-country,high-energy; upbeat; story-driven; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Band+of+Horses
224,Yeong-wook Jo,2,191,95.5,0,,eclectic,niche in sample,http://www.last.fm/music/Yeong-wook+Jo
225,Interpol,125,81822,654.6,151,indie; alternative; indie rock; post-punk; rock; alternative rock; seen live; interpol; post-punk revival; awesome,high-energy; indie/alternative,well represented in sample,http://www.last.fm/music/Interpol
226,Queens of the Stone Age,115,69833,607.2,131,rock; alternative rock; alternative; hard rock; stoner rock; grunge; seen live; 00s; experimental; groovy,high-energy; indie/alternative,well represented in sample,http://www.last.fm/music/Queens+of+the+Stone+Age
227,The Beatles,480,662116,1379.4,598,classic rock; rock; british; 60s; pop; psychedelic; the beatles; britpop; psychedelic rock; rock and roll,high-energy; upbeat,broadly popular in sample,http://www.last.fm/music/The+Beatles
228,Kings of Leon,235,148452,631.7,194,indie rock; rock; indie; alternative; southern rock; alternative rock; seen live; mellow; garage rock; male vocalists,high-energy; indie/alternative; vocal-forward,well represented in sample,http://www.last.fm/music/Kings+of+Leon
229,The Killers,304,191979,631.5,360,indie; indie rock; rock; alternative; alternative rock; electronic; seen live; britpop; pop; awesome,high-energy; upbeat; indie/alternative,broadly popular in sample,http://www.last.fm/music/The+Killers
230,Green Day,236,155321,658.1,263,punk rock; rock; punk; alternative; pop punk; alternative rock; 90s; 00s; american; green day,high-energy; upbeat; indie/alternative,broadly popular in sample,http://www.last.fm/music/Green+Day
231,Devendra Banhart,27,17806,659.5,31,indie; folk; singer-songwriter; indie folk; new weird america; acoustic; freak folk; seen live; alternative; espa�ol,story-driven; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Devendra+Banhart
232,Sunset Rubdown,3,3619,1206.3,7,seen live; canadian; favorites; lo-fi; songs ive obsessed over; winter,eclectic,niche in sample,http://www.last.fm/music/Sunset+Rubdown
233,Nine Inch Nails,138,160317,1161.7,231,industrial; rock; alternative; electronic; industrial rock; instrumental; 90s; alternative rock; seen live; ambient,high-energy; upbeat; chill; indie/alternative; cinematic,broadly popular in sample,http://www.last.fm/music/Nine+Inch+Nails
