movieId,title,title_without_year,release_year,genres,average_rating,rating_count,tag_count,top_tags,vibe_summary,movielens_url
238,Far From Home: The Adventures of Yellow Dog (1995),Far From Home: The Adventures of Yellow Dog,1995,Adventure; Children,4.00,2,0,,family-friendly,https://movielens.org/movies/238
239,"Goofy Movie, A (1995)","Goofy Movie, A",1995,Animation; Children; Comedy; Romance,3.00,17,0,,funny; romantic; family-friendly,https://movielens.org/movies/239
240,Hideaway (1995),Hideaway,1995,Thriller,2.38,4,0,,tense,https://movielens.org/movies/240
241,Fluke (1995),Fluke,1995,Children; Drama,4.00,1,0,,character-driven; family-friendly,https://movielens.org/movies/241
242,Farinelli: il castrato (1994),Farinelli: il castrato,1994,Drama; Musical,3.60,5,0,,character-driven,https://movielens.org/movies/242
243,Gordy (1995),Gordy,1995,Children; Comedy; Fantasy,3.00,1,0,,funny; family-friendly; fantastical,https://movielens.org/movies/243
246,Hoop Dreams (1994),Hoop Dreams,1994,Documentary,4.29,29,1,basketball,real-world,https://movielens.org/movies/246
247,Heavenly Creatures (1994),Heavenly Creatures,1994,Crime; Drama,3.93,21,1,australia,character-driven; tense,https://movielens.org/movies/247
248,Houseguest (1994),Houseguest,1994,Comedy,3.18,17,2,bad; sinbad,funny,https://movielens.org/movies/248
249,Immortal Beloved (1994),Immortal Beloved,1994,Drama; Romance,3.72,18,1,beethoven,character-driven; romantic,https://movielens.org/movies/249
250,Heavyweights (Heavy Weights) (1995),Heavyweights (Heavy Weights),1995,Children; Comedy,2.50,6,0,,funny; family-friendly,https://movielens.org/movies/250
251,"Hunted, The (1995)","Hunted, The",1995,Action,3.00,3,0,,general audience,https://movielens.org/movies/251
252,I.Q. (1994),I.Q.,1994,Comedy; Romance,3.45,43,1,einstein,funny; romantic,https://movielens.org/movies/252
253,Interview with the Vampire: The Vampire Chronicles (1994),Interview with the Vampire: The Vampire Chronicles,1994,Drama; Horror,3.46,109,0,,character-driven; dark,https://movielens.org/movies/253
254,Jefferson in Paris (1995),Jefferson in Paris,1995,Drama,3.00,1,0,,character-driven,https://movielens.org/movies/254
255,"Jerky Boys, The (1995)","Jerky Boys, The",1995,Comedy,2.07,7,0,,funny,https://movielens.org/movies/255
256,Junior (1994),Junior,1994,Comedy; Sci-Fi,2.83,35,0,,funny; imaginative,https://movielens.org/movies/256
257,Just Cause (1995),Just Cause,1995,Mystery; Thriller,3.50,14,1,court,tense,https://movielens.org/movies/257
258,"Kid in King Arthur's Court, A (1995)","Kid in King Arthur's Court, A",1995,Adventure; Children; Comedy; Fantasy; Romance,2.60,10,0,,funny; romantic; family-friendly; fantastical,https://movielens.org/movies/258
259,Kiss of Death (1995),Kiss of Death,1995,Crime; Drama; Thriller,3.20,5,0,,character-driven; tense,https://movielens.org/movies/259
260,Star Wars: Episode IV - A New Hope (1977),Star Wars: Episode IV - A New Hope,1977,Action; Adventure; Sci-Fi,4.23,251,26,classic sci-fi; sci-fi; classic; epic; space action; star wars; action; darth vader,imaginative; well-regarded,https://movielens.org/movies/260
261,Little Women (1994),Little Women,1994,Drama,3.88,42,1,louisa may alcott,character-driven,https://movielens.org/movies/261
262,"Little Princess, A (1995)","Little Princess, A",1995,Children; Drama,3.90,21,3,england; girl power; india,character-driven; family-friendly,https://movielens.org/movies/262
263,Ladybird Ladybird (1994),Ladybird Ladybird,1994,Drama,4.00,1,0,,character-driven,https://movielens.org/movies/263
265,Like Water for Chocolate (Como agua para chocolate) (1992),Like Water for Chocolate (Como agua para chocolate),1992,Drama; Fantasy; Romance,3.94,33,0,,character-driven; romantic; fantastical,https://movielens.org/movies/265
266,Legends of the Fall (1994),Legends of the Fall,1994,Drama; Romance; War; Western,3.40,68,0,,character-driven; romantic,https://movielens.org/movies/266
267,Major Payne (1995),Major Payne,1995,Comedy,2.94,17,0,,funny,https://movielens.org/movies/267
269,My Crazy Life (Mi vida loca) (1993),My Crazy Life (Mi vida loca),1993,Drama,3.00,2,0,,character-driven,https://movielens.org/movies/269
270,Love Affair (1994),Love Affair,1994,Drama; Romance,3.40,5,0,,character-driven; romantic,https://movielens.org/movies/270
271,Losing Isaiah (1995),Losing Isaiah,1995,Drama,3.50,4,0,,character-driven,https://movielens.org/movies/271
272,"Madness of King George, The (1994)","Madness of King George, The",1994,Comedy; Drama,3.76,31,2,england; mental illness,funny; character-driven,https://movielens.org/movies/272
273,Mary Shelley's Frankenstein (Frankenstein) (1994),Mary Shelley's Frankenstein (Frankenstein),1994,Drama; Horror; Sci-Fi,2.95,28,1,gothic,character-driven; imaginative; dark,https://movielens.org/movies/273
274,Man of the House (1995),Man of the House,1995,Comedy,2.93,7,0,,funny,https://movielens.org/movies/274
275,Mixed Nuts (1994),Mixed Nuts,1994,Comedy,2.00,6,0,,funny,https://movielens.org/movies/275
276,Milk Money (1994),Milk Money,1994,Comedy; Romance,3.25,22,0,,funny; romantic,https://movielens.org/movies/276
277,Miracle on 34th Street (1994),Miracle on 34th Street,1994,Drama,3.22,38,1,christmas,character-driven,https://movielens.org/movies/277
278,Miami Rhapsody (1995),Miami Rhapsody,1995,Comedy,1.50,2,0,,funny,https://movielens.org/movies/278
279,My Family (1995),My Family,1995,Drama,3.00,2,1,in netflix queue,character-driven,https://movielens.org/movies/279
280,Murder in the First (1995),Murder in the First,1995,Drama; Thriller,4.08,13,1,prison,character-driven; tense,https://movielens.org/movies/280
281,Nobody's Fool (1994),Nobody's Fool,1994,Comedy; Drama; Romance,3.79,14,0,,funny; character-driven; romantic,https://movielens.org/movies/281
282,Nell (1994),Nell,1994,Drama,3.34,40,2,disability; twins,character-driven,https://movielens.org/movies/282
283,New Jersey Drive (1995),New Jersey Drive,1995,Crime; Drama,3.67,3,0,,character-driven; tense,https://movielens.org/movies/283
284,New York Cop (Nyû Yôku no koppu) (1993),New York Cop (Nyû Yôku no koppu),1993,Action; Crime,4.50,1,0,,tense,https://movielens.org/movies/284
285,Beyond Bedlam (1993),Beyond Bedlam,1993,Drama; Horror,4.00,1,0,,character-driven; dark,https://movielens.org/movies/285
287,Nina Takes a Lover (1994),Nina Takes a Lover,1994,Comedy; Romance,3.00,1,0,,funny; romantic,https://movielens.org/movies/287
288,Natural Born Killers (1994),Natural Born Killers,1994,Action; Crime; Thriller,3.23,92,6,brutality; controversial; dark comedy; psychedelic; satire; stylized,tense,https://movielens.org/movies/288
289,Only You (1994),Only You,1994,Comedy; Romance,3.56,8,0,,funny; romantic,https://movielens.org/movies/289
290,Once Were Warriors (1994),Once Were Warriors,1994,Crime; Drama,4.04,14,1,in netflix queue,character-driven; tense,https://movielens.org/movies/290
291,Poison Ivy II (1996),Poison Ivy II,1996,Drama; Thriller,2.33,3,0,,character-driven; tense,https://movielens.org/movies/291
292,Outbreak (1995),Outbreak,1995,Action; Drama; Sci-Fi; Thriller,3.43,101,0,,character-driven; tense; imaginative,https://movielens.org/movies/292
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Léon: The Professional (a.k.a. The Professional) (Léon),1994,Action; Crime; Drama; Thriller,4.02,133,35,assassin; hit men; jean reno; action; assassination; assassins; awkward romance; corruption,character-driven; tense,https://movielens.org/movies/293
294,"Perez Family, The (1995)","Perez Family, The",1995,Comedy; Romance,3.00,2,0,,funny; romantic,https://movielens.org/movies/294
295,"Pyromaniac's Love Story, A (1995)","Pyromaniac's Love Story, A",1995,Comedy; Romance,3.00,1,0,,funny; romantic,https://movielens.org/movies/295
296,Pulp Fiction (1994),Pulp Fiction,1994,Comedy; Crime; Drama; Thriller,4.20,307,181,cult film; drugs; good dialogue; great soundtrack; hit men; non-linear; quentin tarantino; tarantino,funny; character-driven; tense,https://movielens.org/movies/296
298,Pushing Hands (Tui shou) (1992),Pushing Hands (Tui shou),1992,Drama,2.00,1,0,,character-driven,https://movielens.org/movies/298
299,Priest (1994),Priest,1994,Drama,4.00,4,0,,character-driven,https://movielens.org/movies/299
300,Quiz Show (1994),Quiz Show,1994,Drama,3.52,81,1,tv,character-driven,https://movielens.org/movies/300
301,Picture Bride (Bijo photo) (1994),Picture Bride (Bijo photo),1994,Drama; Romance,4.00,1,0,,character-driven; romantic,https://movielens.org/movies/301
302,"Queen Margot (Reine Margot, La) (1994)","Queen Margot (Reine Margot, La)",1994,Drama; Romance,3.20,5,0,,character-driven; romantic,https://movielens.org/movies/302
303,"Quick and the Dead, The (1995)","Quick and the Dead, The",1995,Action; Thriller; Western,2.95,32,0,,tense,https://movielens.org/movies/303
304,Roommates (1995),Roommates,1995,Comedy; Drama,3.67,3,0,,funny; character-driven,https://movielens.org/movies/304
305,Ready to Wear (Pret-A-Porter) (1994),Ready to Wear (Pret-A-Porter),1994,Comedy,2.83,9,0,,funny,https://movielens.org/movies/305
306,Three Colors: Red (Trois couleurs: Rouge) (1994),Three Colors: Red (Trois couleurs: Rouge),1994,Drama,4.22,16,0,,character-driven,https://movielens.org/movies/306
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Three Colors: Blue (Trois couleurs: Bleu),1993,Drama,3.90,24,1,death,character-driven,https://movielens.org/movies/307
308,Three Colors: White (Trzy kolory: Bialy) (1994),Three Colors: White (Trzy kolory: Bialy),1994,Comedy; Drama,4.03,20,2,cynical; marriage,funny; character-driven,https://movielens.org/movies/308
310,Rent-a-Kid (1995),Rent-a-Kid,1995,Comedy,3.00,1,0,,funny,https://movielens.org/movies/310
311,Relative Fear (1994),Relative Fear,1994,Horror; Thriller,3.00,1,0,,tense; dark,https://movielens.org/movies/311
312,Stuart Saves His Family (1995),Stuart Saves His Family,1995,Comedy,1.44,9,0,,funny,https://movielens.org/movies/312
313,"Swan Princess, The (1994)","Swan Princess, The",1994,Animation; Children,3.33,3,0,,family-friendly,https://movielens.org/movies/313
314,"Secret of Roan Inish, The (1994)","Secret of Roan Inish, The",1994,Children; Drama; Fantasy; Mystery,3.75,16,0,,character-driven; family-friendly; fantastical,https://movielens.org/movies/314
315,"Specialist, The (1994)","Specialist, The",1994,Action; Drama; Thriller,3.08,38,0,,character-driven; tense,https://movielens.org/movies/315
316,Stargate (1994),Stargate,1994,Action; Adventure; Sci-Fi,3.38,140,1,time travel,imaginative,https://movielens.org/movies/316
317,"Santa Clause, The (1994)","Santa Clause, The",1994,Comedy; Drama; Fantasy,3.20,81,1,christmas,funny; character-driven; fantastical,https://movielens.org/movies/317
318,"Shawshank Redemption, The (1994)","Shawshank Redemption, The",1994,Crime; Drama,4.43,317,4,morgan freeman; prison; stephen king; wrongful imprisonment,character-driven; tense,https://movielens.org/movies/318
319,Shallow Grave (1994),Shallow Grave,1994,Comedy; Drama; Thriller,3.60,20,0,,funny; character-driven; tense,https://movielens.org/movies/319
320,Suture (1993),Suture,1993,Film-Noir; Thriller,3.00,1,0,,tense,https://movielens.org/movies/320
321,Strawberry and Chocolate (Fresa y chocolate) (1993),Strawberry and Chocolate (Fresa y chocolate),1993,Drama,4.00,2,0,,character-driven,https://movielens.org/movies/321
322,Swimming with Sharks (1995),Swimming with Sharks,1995,Comedy; Drama,3.55,10,0,,funny; character-driven,https://movielens.org/movies/322
324,"Sum of Us, The (1994)","Sum of Us, The",1994,Comedy; Drama,4.00,1,0,,funny; character-driven,https://movielens.org/movies/324
325,National Lampoon's Senior Trip (1995),National Lampoon's Senior Trip,1995,Comedy,2.50,7,0,,funny,https://movielens.org/movies/325
326,To Live (Huozhe) (1994),To Live (Huozhe),1994,Drama,4.00,3,1,in netflix queue,character-driven,https://movielens.org/movies/326
327,Tank Girl (1995),Tank Girl,1995,Action; Comedy; Sci-Fi,2.82,34,0,,funny; imaginative,https://movielens.org/movies/327
328,Tales from the Crypt Presents: Demon Knight (1995),Tales from the Crypt Presents: Demon Knight,1995,Horror; Thriller,3.15,10,0,,tense; dark,https://movielens.org/movies/328
329,Star Trek: Generations (1994),Star Trek: Generations,1994,Adventure; Drama; Sci-Fi,3.39,108,1,enterprise,character-driven; imaginative,https://movielens.org/movies/329
330,Tales from the Hood (1995),Tales from the Hood,1995,Action; Crime; Horror,3.00,6,0,,tense; dark,https://movielens.org/movies/330
331,Tom & Viv (1994),Tom & Viv,1994,Drama,3.00,2,0,,character-driven,https://movielens.org/movies/331
332,Village of the Damned (1995),Village of the Damned,1995,Horror; Sci-Fi,2.83,12,0,,imaginative; dark,https://movielens.org/movies/332
333,Tommy Boy (1995),Tommy Boy,1995,Comedy,3.78,50,0,,funny,https://movielens.org/movies/333
334,Vanya on 42nd Street (1994),Vanya on 42nd Street,1994,Drama,4.20,5,0,,character-driven,https://movielens.org/movies/334
335,Underneath (1995),Underneath,1995,Mystery; Thriller,3.50,2,0,,tense,https://movielens.org/movies/335
336,"Walking Dead, The (1995)","Walking Dead, The",1995,Drama; War,3.00,1,0,,character-driven,https://movielens.org/movies/336
337,What's Eating Gilbert Grape (1993),What's Eating Gilbert Grape,1993,Drama,3.77,77,1,mental illness,character-driven,https://movielens.org/movies/337
338,Virtuosity (1995),Virtuosity,1995,Action; Sci-Fi; Thriller,2.84,19,1,serial killer,tense; imaginative,https://movielens.org/movies/338
339,While You Were Sleeping (1995),While You Were Sleeping,1995,Comedy; Romance,3.47,98,1,coma,funny; romantic,https://movielens.org/movies/339
340,"War, The (1994)","War, The",1994,Adventure; Drama; War,3.40,5,0,,character-driven,https://movielens.org/movies/340
341,Double Happiness (1994),Double Happiness,1994,Drama,4.00,2,0,,character-driven,https://movielens.org/movies/341
342,Muriel's Wedding (1994),Muriel's Wedding,1994,Comedy,3.27,33,2,australia; weddings,funny,https://movielens.org/movies/342
343,"Baby-Sitters Club, The (1995)","Baby-Sitters Club, The",1995,Children,2.90,5,0,,family-friendly,https://movielens.org/movies/343
344,Ace Ventura: Pet Detective (1994),Ace Ventura: Pet Detective,1994,Comedy,3.04,161,0,,funny,https://movielens.org/movies/344
345,"Adventures of Priscilla, Queen of the Desert, The (1994)","Adventures of Priscilla, Queen of the Desert, The",1994,Comedy; Drama,3.60,36,3,cross dressing; men in drag; remade,funny; character-driven,https://movielens.org/movies/345
346,Backbeat (1993),Backbeat,1993,Drama; Musical,3.50,6,0,,character-driven,https://movielens.org/movies/346
347,Bitter Moon (1992),Bitter Moon,1992,Drama; Film-Noir; Romance,3.50,6,0,,character-driven; romantic,https://movielens.org/movies/347
348,Bullets Over Broadway (1994),Bullets Over Broadway,1994,Comedy,3.58,30,0,,funny,https://movielens.org/movies/348
349,Clear and Present Danger (1994),Clear and Present Danger,1994,Action; Crime; Drama; Thriller,3.60,110,1,tom clancy,character-driven; tense,https://movielens.org/movies/349
350,"Client, The (1994)","Client, The",1994,Drama; Mystery; Thriller,3.39,57,1,john grisham,character-driven; tense,https://movielens.org/movies/350
351,"Corrina, Corrina (1994)","Corrina, Corrina",1994,Comedy; Drama; Romance,3.18,17,1,interracial romance,funny; character-driven; romantic,https://movielens.org/movies/351
352,Crooklyn (1994),Crooklyn,1994,Comedy; Drama,2.50,2,0,,funny; character-driven,https://movielens.org/movies/352
353,"Crow, The (1994)","Crow, The",1994,Action; Crime; Fantasy; Thriller,3.61,64,0,,tense; fantastical,https://movielens.org/movies/353
354,Cobb (1994),Cobb,1994,Drama,3.33,6,0,,character-driven,https://movielens.org/movies/354
355,"Flintstones, The (1994)","Flintstones, The",1994,Children; Comedy; Fantasy,2.36,42,0,,funny; family-friendly; fantastical,https://movielens.org/movies/355
356,Forrest Gump (1994),Forrest Gump,1994,Comedy; Drama; Romance; War,4.16,329,9,bittersweet; bubba gump shrimp; emotional; heartwarming; lieutenant dan; shrimp; stupid is as stupid does; touching,funny; character-driven; romantic,https://movielens.org/movies/356
357,Four Weddings and a Funeral (1994),Four Weddings and a Funeral,1994,Comedy; Romance,3.52,103,1,wedding,funny; romantic,https://movielens.org/movies/357
358,Higher Learning (1995),Higher Learning,1995,Drama,2.67,9,0,,character-driven,https://movielens.org/movies/358
359,I Like It Like That (1994),I Like It Like That,1994,Comedy; Drama; Romance,3.00,1,0,,funny; character-driven; romantic,https://movielens.org/movies/359
360,I Love Trouble (1994),I Love Trouble,1994,Action; Comedy,2.69,8,0,,funny,https://movielens.org/movies/360
361,It Could Happen to You (1994),It Could Happen to You,1994,Comedy; Drama; Romance,3.06,17,1,gambling,funny; character-driven; romantic,https://movielens.org/movies/361
362,"Jungle Book, The (1994)","Jungle Book, The",1994,Adventure; Children; Romance,3.53,34,0,,romantic; family-friendly,https://movielens.org/movies/362
